1 2.08776e-317 9.88131e-324
1.1 2.08776e-317 9.88131e-324
1.2 2.08776e-317 9.88131e-324
1.3 2.08776e-317 9.88131e-324
1.4 2.08776e-317 9.88131e-324
1.5 2.08776e-317 9.88131e-324
1.6 2.08776e-317 9.88131e-324
1.7 2.08776e-317 9.88131e-324
1.8 2.08776e-317 9.88131e-324
1.9 2.08776e-317 9.88131e-324
2 2.08776e-317 9.88131e-324
2.1 2.08776e-317 9.88131e-324
2.2 2.08776e-317 9.88131e-324
2.3 2.08776e-317 9.88131e-324
2.4 2.08776e-317 9.88131e-324
2.5 2.08776e-317 9.88131e-324
2.6 2.08776e-317 9.88131e-324
2.7 2.08776e-317 9.88131e-324
2.8 2.08776e-317 9.88131e-324
2.9 2.08776e-317 9.88131e-324
3 2.08776e-317 9.88131e-324
3.1 2.08776e-317 9.88131e-324
3.2 2.08776e-317 9.88131e-324
3.3 2.08776e-317 9.88131e-324
3.4 2.08776e-317 9.88131e-324
3.5 2.08776e-317 9.88131e-324
3.6 2.08776e-317 9.88131e-324
3.7 2.08776e-317 9.88131e-324
3.8 0.518872 0.740796
3.9 0.453398 0.794011
4 0.407653 0.828336
4.1 0.371413 0.853811
4.2 0.341183 0.873866
4.3 0.315233 0.890196
4.4 0.292544 0.90378
4.5 0.272434 0.915255
4.6 0.254444 0.925055
4.7 0.238224 0.933505
4.8 0.223509 0.940835
4.9 0.210089 0.947235
5 0.197799 0.952845
5.1 0.186499 0.957785
5.2 0.176084 0.962155
5.3 0.166449 0.966025
5.4 0.157514 0.96946
5.5 0.149209 0.972525
5.6 0.141479 0.975255
5.7 0.134264 0.9777
5.8 0.127519 0.979885
5.9 0.121209 0.98185
6 0.115294 0.98361
6.1 0.109749 0.985195
6.2 0.104514 0.986615
6.3 0.0996145 0.9879
6.4 0.0949845 0.989055
6.5 0.0906145 0.990095
6.6 0.0864946 0.991035
6.7 0.0826046 0.991885
6.8 0.0789146 0.99265
6.9 0.0754196 0.99334
7 0.0721346 0.99397
7.1 0.0689947 0.994535
7.2 0.0660347 0.99505
7.3 0.0632247 0.995515
7.4 0.0605447 0.995935
7.5 0.0579947 0.996315
7.6 0.0555797 0.99666
7.7 0.0532597 0.99697
7.8 0.0510797 0.997255
7.9 0.0489798 0.99751
8 0.0470548 0.99775
8.1 0.0451098 0.997955
8.2 0.0432898 0.998145
8.3 0.0415798 0.99832
8.4 0.0399098 0.998475
8.5 0.0383648 0.99862
8.6 0.0368098 0.998745
8.7 0.0354698 0.99887
8.8 0.0340848 0.998975
8.9 0.0326848 0.999065
9 0.0314648 0.999155
9.1 0.0305948 0.999255
9.2 0.0291749 0.99931
9.3 0.0279849 0.99937
9.4 0.0269449 0.99943
9.5 0.0260599 0.99949
9.6 0.0249199 0.99953
9.7 0.0243449 0.99959
9.8 0.0234749 0.99963
9.9 0.0223549 0.999655
10 0.0214649 0.999685
10.1 0.0206849 0.999715
10.2 0.0200199 0.999745
10.3 0.211559 0.999995
10.4 0.237289 0.999995
10.5 0.257524 0.999995
10.6 0.274864 0.999995
10.7 0.290314 0.999995
10.8 0.304383 0.999995
10.9 0.317388 0.999995
11 0.329528 0.999995
11.1 0.340948 0.999995
11.2 0.351743 0.999995
11.3 0.362003 0.999995
11.4 0.371783 0.999995
11.5 0.381143 0.999995
11.6 0.390113 0.999995
11.7 0.398738 0.999995
11.8 0.407043 0.999995
11.9 0.415058 0.999995
12 0.422793 0.999995
12.1 0.430278 0.999995
12.2 0.437528 0.999995
12.3 0.444553 0.999995
12.4 0.451373 0.999995
12.5 0.457998 0.999995
12.6 0.464433 0.999995
12.7 0.470698 0.999995
12.8 0.476793 0.999995
12.9 0.482728 0.999995
13 0.488513 0.999995
13.1 0.494158 0.999995
13.2 0.499663 0.999995
13.3 0.505037 0.999995
13.4 0.510287 0.999995
13.5 0.515412 0.999995
13.6 0.520427 0.999995
13.7 0.525327 0.999995
13.8 0.530122 0.999995
13.9 0.534817 0.999995
14 0.539412 0.999995
14.1 0.543907 0.999995
14.2 0.548312 0.999995
14.3 0.552632 0.999995
14.4 0.556862 0.999995
14.5 0.561012 0.999995
14.6 0.565077 0.999995
14.7 0.569067 0.999995
14.8 0.572982 0.999995
14.9 0.576827 0.999995
15 0.580597 0.999995
15.1 0.584297 0.999995
15.2 0.587932 0.999995
15.3 0.591507 0.999995
15.4 0.595012 0.999995
15.5 0.598462 0.999995
15.6 0.601852 0.999995
15.7 0.605182 0.999995
15.8 0.608457 0.999995
15.9 0.611677 0.999995
16 0.614842 0.999995
16.1 0.617957 0.999995
16.2 0.621022 0.999995
16.3 0.624037 0.999995
16.4 0.627007 0.999995
16.5 0.629927 0.999995
16.6 0.632807 0.999995
16.7 0.635637 0.999995
16.8 0.638422 0.999995
16.9 0.641172 0.999995
17 0.643877 0.999995
17.1 0.646537 0.999995
17.2 0.649162 0.999995
17.3 0.651752 0.999995
17.4 0.654302 0.999995
17.5 0.656812 0.999995
17.6 0.659287 0.999995
17.7 0.661732 0.999995
17.8 0.664137 0.999995
17.9 0.666512 0.999995
18 0.668852 0.999995
18.1 0.671157 0.999995
18.2 0.673437 0.999995
18.3 0.675682 0.999995
18.4 0.677897 0.999995
18.5 0.680082 0.999995
18.6 0.682242 0.999995
18.7 0.684367 0.999995
18.8 0.686472 0.999995
18.9 0.688542 0.999995
19 0.690592 0.999995
19.1 0.692612 0.999995
19.2 0.694607 0.999995
19.3 0.696577 0.999995
19.4 0.698522 0.999995
19.5 0.700441 0.999995
19.6 0.702341 0.999995
19.7 0.704216 0.999995
19.8 0.706066 0.999995
19.9 0.707896 0.999995
